transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number,flag_reason,leading_digit,root_cause_category
TXN-005884,2025-06-10,16:31,Tuesday,Procurement,Vendor_034,Software,46310.02,50000,Approver_12,INV-102671,Just under approval limit,,Policy Violation Risk
TXN-001428,2025-06-10,17:17,Tuesday,Sales,Vendor_003,Utilities,19024.54,20000,Approver_04,INV-102677,Just under approval limit,,Policy Violation Risk
TXN-003321,2025-06-11,11:05,Wednesday,Marketing,Vendor_011,Equipment,23316.79,25000,Approver_03,INV-102681,Just under approval limit,,Policy Violation Risk
TXN-002316,2025-06-11,10:10,Wednesday,Finance,Vendor_019,Utilities,58272.12,60000,Approver_11,INV-102692,Just under approval limit,,Policy Violation Risk
TXN-002415,2025-06-12,11:48,Thursday,Finance,Vendor_009,Travel,56058.04,60000,Approver_09,INV-102696,Just under approval limit,,Policy Violation Risk
TXN-000385,2025-06-12,14:15,Thursday,HR,Vendor_030,Misc,14013.61,15000,Approver_03,INV-102700,Just under approval limit,,Policy Violation Risk
TXN-001733,2025-06-12,11:58,Thursday,Finance,Vendor_002,Misc,54952.32,60000,Approver_10,INV-102703,Just under approval limit,,Policy Violation Risk
TXN-004982,2025-06-13,13:17,Friday,Operations,Vendor_059,Travel,27753.53,30000,Approver_02,INV-102730,Just under approval limit,,Policy Violation Risk
TXN-004783,2025-06-16,16:44,Monday,Procurement,Vendor_035,Utilities,49668.3,50000,Approver_14,INV-102747,Just under approval limit,,Policy Violation Risk
TXN-001184,2025-06-19,16:12,Thursday,IT,Vendor_027,Misc,36894.79,40000,Approver_05,INV-102823,Just under approval limit,,Policy Violation Risk
TXN-000158,2025-06-20,18:56,Friday,Operations,Vendor_049,Travel,29098.75,30000,Approver_05,INV-102840,Just under approval limit,,Policy Violation Risk
TXN-002915,2025-06-23,14:21,Monday,IT,Vendor_010,Supplies,39727.78,40000,Approver_13,INV-102849,Just under approval limit,,Policy Violation Risk
TXN-002941,2025-06-23,13:50,Monday,Sales,Vendor_050,Equipment,18533.11,20000,Approver_09,INV-102850,Just under approval limit,,Policy Violation Risk
TXN-002336,2025-06-23,18:47,Monday,Finance,Vendor_054,Misc,56435.06,60000,Approver_13,INV-102863,Just under approval limit,,Policy Violation Risk
TXN-002938,2025-06-26,17:25,Thursday,Procurement,Vendor_011,Travel,48300.48,50000,Approver_10,INV-102923,Just under approval limit,,Policy Violation Risk
TXN-003230,2025-06-26,10:01,Thursday,Marketing,Vendor_040,Equipment,23337.26,25000,Approver_11,INV-102937,Just under approval limit,,Policy Violation Risk
TXN-003551,2025-06-27,14:59,Friday,Procurement,Vendor_044,Misc,47669.32,50000,Approver_02,INV-102955,Just under approval limit,,Policy Violation Risk
TXN-002956,2025-06-27,11:29,Friday,Finance,Vendor_016,Consulting,58395.74,60000,Approver_15,INV-102958,Just under approval limit,,Policy Violation Risk
TXN-003864,2025-06-30,14:11,Monday,Marketing,Vendor_027,Misc,23994.44,25000,Approver_01,INV-102985,Just under approval limit,,Policy Violation Risk
TXN-005249,2025-07-01,15:20,Tuesday,Procurement,Vendor_004,Consulting,49048.31,50000,Approver_08,INV-102994,Just under approval limit,,Policy Violation Risk
TXN-004593,2025-07-01,12:40,Tuesday,Procurement,Vendor_006,Misc,45710.72,50000,Approver_06,INV-103005,Just under approval limit,,Policy Violation Risk
TXN-004616,2025-07-03,18:44,Thursday,Operations,Vendor_010,Misc,29187.71,30000,Approver_14,INV-103043,Just under approval limit,,Policy Violation Risk
TXN-001532,2025-07-03,11:37,Thursday,Procurement,Vendor_060,Consulting,49434.24,50000,Approver_11,INV-103050,Just under approval limit,,Policy Violation Risk
TXN-002114,2025-07-03,18:48,Thursday,HR,Vendor_040,Utilities,13858.12,15000,Approver_07,INV-103053,Just under approval limit,,Policy Violation Risk
TXN-005618,2025-07-03,15:24,Thursday,HR,Vendor_044,Consulting,14124.03,15000,Approver_07,INV-103056,Just under approval limit,,Policy Violation Risk
TXN-003096,2025-07-04,16:51,Friday,Procurement,Vendor_054,Equipment,46969.39,50000,Approver_14,INV-103063,Just under approval limit,,Policy Violation Risk
TXN-002918,2025-07-07,08:40,Monday,Sales,Vendor_046,Equipment,18276.76,20000,Approver_05,INV-103076,Just under approval limit,,Policy Violation Risk
TXN-000581,2025-07-08,18:39,Tuesday,IT,Vendor_033,Software,37694.14,40000,Approver_05,INV-103114,Just under approval limit,,Policy Violation Risk
TXN-004095,2025-07-15,15:44,Tuesday,Sales,Vendor_044,Supplies,18723.63,20000,Approver_07,INV-103216,Just under approval limit,,Policy Violation Risk
TXN-002266,2025-07-18,16:14,Friday,HR,Vendor_004,Software,13912.84,15000,Approver_10,INV-103295,Just under approval limit,,Policy Violation Risk
TXN-005467,2025-07-22,14:46,Tuesday,Procurement,Vendor_039,Supplies,48618.01,50000,Approver_13,INV-103335,Just under approval limit,,Policy Violation Risk
TXN-003228,2025-07-23,14:38,Wednesday,Sales,Vendor_027,Supplies,19797.95,20000,Approver_13,INV-103354,Just under approval limit,,Policy Violation Risk
TXN-002519,2025-07-25,11:33,Friday,HR,Vendor_058,Equipment,13701.25,15000,Approver_10,INV-103392,Just under approval limit,,Policy Violation Risk
TXN-000444,2025-07-25,15:45,Friday,Procurement,Vendor_010,Consulting,48143.16,50000,Approver_04,INV-103407,Just under approval limit,,Policy Violation Risk
TXN-001065,2025-07-28,11:21,Monday,IT,Vendor_014,Misc,38717.9,40000,Approver_14,INV-103421,Just under approval limit,,Policy Violation Risk
TXN-003621,2025-07-28,16:21,Monday,IT,Vendor_047,Travel,37642.07,40000,Approver_01,INV-103422,Just under approval limit,,Policy Violation Risk
TXN-002317,2025-07-28,08:15,Monday,Procurement,Vendor_033,Supplies,49305.47,50000,Approver_08,INV-103431,Just under approval limit,,Policy Violation Risk
TXN-001833,2025-07-30,13:02,Wednesday,Marketing,Vendor_009,Software,24208.79,25000,Approver_07,INV-103472,Just under approval limit,,Policy Violation Risk
TXN-000800,2025-08-01,14:55,Friday,Sales,Vendor_040,Software,19331.92,20000,Approver_07,INV-103513,Just under approval limit,,Policy Violation Risk
TXN-005401,2025-08-05,17:57,Tuesday,Marketing,Vendor_019,Supplies,22506.93,25000,Approver_07,INV-103560,Just under approval limit,,Policy Violation Risk
TXN-000059,2025-08-05,18:26,Tuesday,Sales,Vendor_006,Software,18254.32,20000,Approver_05,INV-103573,Just under approval limit,,Policy Violation Risk
TXN-001767,2025-08-05,16:18,Tuesday,IT,Vendor_018,Utilities,38921.28,40000,Approver_07,INV-103577,Just under approval limit,,Policy Violation Risk
TXN-003560,2025-08-06,10:19,Wednesday,Operations,Vendor_003,Equipment,28341.9,30000,,INV-103595,Just under approval limit,,Policy Violation Risk
TXN-004996,2025-08-07,11:10,Thursday,IT,Vendor_054,Utilities,37029.31,40000,Approver_08,INV-103605,Just under approval limit,,Policy Violation Risk
TXN-002117,2025-08-08,08:18,Friday,Operations,Vendor_024,Software,28125.34,30000,Approver_03,INV-103625,Just under approval limit,,Policy Violation Risk
TXN-001208,2025-08-12,13:27,Tuesday,Operations,Vendor_048,Utilities,27141.95,30000,Approver_01,INV-103674,Just under approval limit,,Policy Violation Risk
TXN-003686,2025-08-12,09:04,Tuesday,Marketing,Vendor_045,Software,24144.91,25000,Approver_10,INV-103676,Just under approval limit,,Policy Violation Risk
TXN-003542,2025-08-12,09:24,Tuesday,IT,Vendor_038,Travel,39496.73,40000,Approver_07,INV-103693,Just under approval limit,,Policy Violation Risk
TXN-005946,2025-08-13,15:54,Wednesday,Procurement,Vendor_046,Utilities,48000.93,50000,,INV-103705,Just under approval limit,,Policy Violation Risk
TXN-005723,2025-08-15,12:31,Friday,Sales,Vendor_037,Consulting,19604.78,20000,Approver_04,INV-103760,Just under approval limit,,Policy Violation Risk
TXN-003443,2025-08-18,10:49,Monday,HR,Vendor_019,Utilities,14342.92,15000,Approver_14,INV-103791,Just under approval limit,,Policy Violation Risk
TXN-002298,2025-08-18,12:05,Monday,Operations,Vendor_023,Software,27964.85,30000,Approver_07,INV-103792,Just under approval limit,,Policy Violation Risk
TXN-002667,2025-08-18,08:10,Monday,Sales,Vendor_020,Utilities,18559.92,20000,Approver_15,INV-103797,Just under approval limit,,Policy Violation Risk
TXN-002031,2025-08-18,10:31,Monday,Sales,Vendor_010,Supplies,18562.73,20000,,INV-103801,Just under approval limit,,Policy Violation Risk
TXN-005202,2025-08-19,15:29,Tuesday,Procurement,Vendor_013,Misc,45234.61,50000,Approver_02,INV-103808,Just under approval limit,,Policy Violation Risk
TXN-000934,2025-08-19,16:50,Tuesday,Sales,Vendor_020,Supplies,18141.57,20000,Approver_15,INV-103809,Just under approval limit,,Policy Violation Risk
TXN-002395,2025-08-19,17:01,Tuesday,Sales,Vendor_046,Misc,18579.71,20000,Approver_07,INV-103812,Just under approval limit,,Policy Violation Risk
TXN-002975,2025-08-19,15:50,Tuesday,IT,Vendor_047,Misc,37015.62,40000,Approver_13,INV-103819,Just under approval limit,,Policy Violation Risk
TXN-001699,2025-08-21,12:01,Thursday,Procurement,Vendor_039,Supplies,45896.0,50000,Approver_03,INV-103856,Just under approval limit,,Policy Violation Risk
TXN-000918,2025-08-22,12:09,Friday,HR,Vendor_047,Travel,13932.81,15000,Approver_08,INV-103887,Just under approval limit,,Policy Violation Risk
TXN-002862,2025-08-26,17:15,Tuesday,HR,Vendor_041,Misc,14810.95,15000,Approver_12,INV-103930,Just under approval limit,,Policy Violation Risk
TXN-004029,2025-08-26,11:39,Tuesday,Finance,Vendor_037,Misc,55664.68,60000,Approver_07,INV-103933,Just under approval limit,,Policy Violation Risk
TXN-002413,2025-08-26,16:02,Tuesday,Marketing,Vendor_060,Misc,24014.43,25000,Approver_09,INV-103948,Just under approval limit,,Policy Violation Risk
TXN-004438,2025-08-27,15:19,Wednesday,Operations,Vendor_056,Travel,28673.61,30000,Approver_13,INV-103960,Just under approval limit,,Policy Violation Risk
TXN-004555,2025-08-28,08:56,Thursday,IT,Vendor_011,Utilities,39454.54,40000,Approver_13,INV-103977,Just under approval limit,,Policy Violation Risk
TXN-001205,2025-08-28,11:23,Thursday,Sales,Vendor_044,Misc,19466.43,20000,Approver_03,INV-103985,Just under approval limit,,Policy Violation Risk
TXN-000511,2025-09-01,14:23,Monday,Finance,Vendor_026,Software,57701.46,60000,Approver_09,INV-104019,Just under approval limit,,Policy Violation Risk
TXN-002076,2025-09-01,11:53,Monday,Operations,Vendor_037,Misc,27583.37,30000,,INV-104034,Just under approval limit,,Policy Violation Risk
TXN-001261,2025-09-01,12:10,Monday,Marketing,Vendor_039,Utilities,24219.03,25000,Approver_09,INV-104037,Just under approval limit,,Policy Violation Risk
TXN-005108,2025-09-02,14:43,Tuesday,Operations,Vendor_044,Misc,29168.16,30000,,INV-104045,Just under approval limit,,Policy Violation Risk
TXN-003088,2025-09-03,09:24,Wednesday,Finance,Vendor_045,Travel,55916.92,60000,Approver_08,INV-104085,Just under approval limit,,Policy Violation Risk
TXN-004912,2025-09-04,11:21,Thursday,IT,Vendor_052,Consulting,37668.14,40000,Approver_08,INV-104106,Just under approval limit,,Policy Violation Risk
TXN-000094,2025-09-08,10:23,Monday,Operations,Vendor_022,Supplies,27887.7,30000,Approver_13,INV-104162,Just under approval limit,,Policy Violation Risk
TXN-003464,2025-09-09,15:35,Tuesday,Procurement,Vendor_040,Travel,46652.67,50000,Approver_14,INV-104164,Just under approval limit,,Policy Violation Risk
TXN-004595,2025-09-09,17:58,Tuesday,IT,Vendor_042,Travel,39348.79,40000,Approver_08,INV-104165,Just under approval limit,,Policy Violation Risk
TXN-003948,2025-09-10,09:41,Wednesday,IT,Vendor_002,Consulting,36514.69,40000,Approver_11,INV-104191,Just under approval limit,,Policy Violation Risk
TXN-003545,2025-09-11,15:39,Thursday,Operations,Vendor_058,Misc,27181.78,30000,Approver_11,INV-104211,Just under approval limit,,Policy Violation Risk
TXN-002712,2025-09-12,15:41,Friday,HR,Vendor_037,Software,13611.61,15000,Approver_10,INV-104234,Just under approval limit,,Policy Violation Risk
TXN-003109,2025-09-12,11:43,Friday,Operations,Vendor_035,Utilities,27676.3,30000,Approver_09,INV-104243,Just under approval limit,,Policy Violation Risk
TXN-004425,2025-09-15,11:57,Monday,Operations,Vendor_032,Equipment,28159.84,30000,Approver_13,INV-104256,Just under approval limit,,Policy Violation Risk
TXN-000437,2025-09-16,11:23,Tuesday,Sales,Vendor_056,Software,18295.44,20000,Approver_02,INV-104291,Just under approval limit,,Policy Violation Risk
TXN-005500,2025-09-17,11:15,Wednesday,IT,Vendor_051,Travel,37620.25,40000,Approver_04,INV-104307,Just under approval limit,,Policy Violation Risk
TXN-003898,2025-09-17,11:53,Wednesday,Operations,Vendor_044,Equipment,29401.67,30000,Approver_10,INV-104315,Just under approval limit,,Policy Violation Risk
TXN-000625,2025-09-17,13:55,Wednesday,HR,Vendor_039,Misc,14492.78,15000,Approver_11,INV-104316,Just under approval limit,,Policy Violation Risk
TXN-004782,2025-09-24,10:01,Wednesday,IT,Vendor_018,Supplies,37677.99,40000,Approver_13,INV-104422,Just under approval limit,,Policy Violation Risk
TXN-003979,2025-09-25,10:35,Thursday,Procurement,Vendor_053,Supplies,49460.88,50000,Approver_09,INV-104439,Just under approval limit,,Policy Violation Risk
TXN-003354,2025-09-26,11:36,Friday,HR,Vendor_031,Utilities,14695.5,15000,Approver_09,INV-104480,Just under approval limit,,Policy Violation Risk
TXN-001492,2025-09-29,12:07,Monday,Marketing,Vendor_003,Supplies,23421.73,25000,Approver_01,INV-104496,Just under approval limit,,Policy Violation Risk
TXN-004529,2025-09-30,11:52,Tuesday,Marketing,Vendor_008,Supplies,24781.32,25000,Approver_11,INV-104510,Just under approval limit,,Policy Violation Risk
TXN-001442,2025-10-03,08:20,Friday,Sales,Vendor_034,Utilities,19869.63,20000,Approver_03,INV-104595,Just under approval limit,,Policy Violation Risk
TXN-001907,2025-10-09,18:09,Thursday,Marketing,Vendor_008,Misc,24471.41,25000,Approver_04,INV-104662,Just under approval limit,,Policy Violation Risk
TXN-002797,2025-10-09,12:04,Thursday,Marketing,Vendor_020,Utilities,23785.42,25000,Approver_01,INV-104673,Just under approval limit,,Policy Violation Risk
TXN-005555,2025-10-14,11:26,Tuesday,Operations,Vendor_006,Consulting,27439.9,30000,Approver_13,INV-104729,Just under approval limit,,Policy Violation Risk
TXN-005151,2025-10-16,16:25,Thursday,Operations,Vendor_057,Consulting,28347.73,30000,Approver_11,INV-104773,Just under approval limit,,Policy Violation Risk
TXN-002374,2025-10-21,16:36,Tuesday,Operations,Vendor_048,Misc,27158.82,30000,Approver_09,INV-104847,Just under approval limit,,Policy Violation Risk
TXN-000356,2025-10-22,11:27,Wednesday,Procurement,Vendor_043,Consulting,48740.02,50000,Approver_02,INV-104866,Just under approval limit,,Policy Violation Risk
TXN-005445,2025-10-24,08:57,Friday,Operations,Vendor_041,Travel,27741.65,30000,Approver_08,INV-104895,Just under approval limit,,Policy Violation Risk
TXN-003549,2025-10-27,16:59,Monday,Marketing,Vendor_029,Utilities,24434.16,25000,Approver_14,INV-104913,Just under approval limit,,Policy Violation Risk
TXN-001432,2025-10-27,14:27,Monday,IT,Vendor_045,Software,36298.29,40000,Approver_04,INV-104938,Just under approval limit,,Policy Violation Risk
TXN-005218,2025-10-29,10:52,Wednesday,IT,Vendor_018,Utilities,36839.27,40000,Approver_12,INV-104970,Just under approval limit,,Policy Violation Risk
TXN-002898,2025-10-29,11:38,Wednesday,Finance,Vendor_001,Equipment,55352.47,60000,Approver_05,INV-104987,Just under approval limit,,Policy Violation Risk
TXN-002007,2025-10-30,11:16,Thursday,Procurement,Vendor_059,Travel,46683.69,50000,Approver_13,INV-104993,Just under approval limit,,Policy Violation Risk
TXN-005619,2025-11-03,15:45,Monday,Sales,Vendor_034,Equipment,19335.94,20000,Approver_04,INV-105055,Just under approval limit,,Policy Violation Risk
TXN-002231,2025-11-05,09:06,Wednesday,Finance,Vendor_002,Misc,59634.47,60000,Approver_08,INV-105089,Just under approval limit,,Policy Violation Risk
TXN-000175,2025-11-06,14:55,Thursday,Operations,Vendor_009,Supplies,28818.26,30000,Approver_05,INV-105102,Just under approval limit,,Policy Violation Risk
TXN-002454,2025-11-06,14:04,Thursday,Procurement,Vendor_021,Equipment,48987.73,50000,Approver_15,INV-105105,Just under approval limit,,Policy Violation Risk
TXN-005496,2025-11-10,16:10,Monday,Procurement,Vendor_008,Consulting,47312.14,50000,Approver_07,INV-105147,Just under approval limit,,Policy Violation Risk
TXN-004004,2025-11-10,16:24,Monday,Marketing,Vendor_029,Supplies,24417.05,25000,Approver_01,INV-105154,Just under approval limit,,Policy Violation Risk
TXN-005703,2025-11-12,17:55,Wednesday,Operations,Vendor_009,Misc,29083.63,30000,Approver_06,INV-105191,Just under approval limit,,Policy Violation Risk
TXN-004388,2025-11-12,10:38,Wednesday,IT,Vendor_019,Consulting,37170.48,40000,Approver_07,INV-105194,Just under approval limit,,Policy Violation Risk
TXN-004896,2025-11-12,15:34,Wednesday,HR,Vendor_011,Software,14582.45,15000,Approver_12,INV-105204,Just under approval limit,,Policy Violation Risk
TXN-002219,2025-11-13,12:47,Thursday,Marketing,Vendor_006,Travel,23404.09,25000,Approver_04,INV-105218,Just under approval limit,,Policy Violation Risk
TXN-004245,2025-11-13,13:02,Thursday,Finance,Vendor_017,Consulting,59081.81,60000,Approver_09,INV-105225,Just under approval limit,,Policy Violation Risk
TXN-001292,2025-11-14,14:02,Friday,Procurement,Vendor_023,Misc,49093.43,50000,Approver_13,INV-105243,Just under approval limit,,Policy Violation Risk
TXN-001102,2025-11-14,18:15,Friday,IT,Vendor_002,Consulting,38757.93,40000,Approver_07,INV-105245,Just under approval limit,,Policy Violation Risk
TXN-001851,2025-11-18,14:10,Tuesday,Operations,Vendor_006,Travel,27716.42,30000,Approver_15,INV-105286,Just under approval limit,,Policy Violation Risk
TXN-005013,2025-11-18,15:57,Tuesday,Procurement,Vendor_044,Consulting,48977.14,50000,Approver_10,INV-105289,Just under approval limit,,Policy Violation Risk
TXN-001737,2025-11-19,11:10,Wednesday,Procurement,Vendor_049,Consulting,49006.11,50000,Approver_11,INV-105304,Just under approval limit,,Policy Violation Risk
TXN-005779,2025-11-19,11:09,Wednesday,Sales,Vendor_057,Supplies,18722.22,20000,Approver_12,INV-105314,Just under approval limit,,Policy Violation Risk
TXN-000789,2025-11-25,16:38,Tuesday,HR,Vendor_051,Software,13551.91,15000,Approver_13,INV-105404,Just under approval limit,,Policy Violation Risk
TXN-001253,2025-11-26,17:47,Wednesday,Operations,Vendor_024,Software,28235.82,30000,Approver_09,INV-105428,Just under approval limit,,Policy Violation Risk
TXN-003103,2025-11-27,09:24,Thursday,Sales,Vendor_027,Utilities,18578.16,20000,Approver_05,INV-105457,Just under approval limit,,Policy Violation Risk
