transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number
TXN-000371,2025-03-27,16:50,Thursday,HR,Vendor_002,Travel,19.3,15000,Approver_13,INV-101433
TXN-002453,2025-03-27,14:05,Thursday,Finance,Vendor_020,Travel,105.25,60000,Approver_02,INV-101434
TXN-004757,2025-03-27,15:07,Thursday,Operations,Vendor_042,Travel,5024.53,30000,Approver_09,INV-101435
TXN-002259,2025-03-28,18:16,Friday,HR,Vendor_042,Travel,3394.75,15000,Approver_12,INV-101436
TXN-000203,2025-03-28,15:44,Friday,Procurement,Vendor_046,Software,47415.75,50000,Approver_08,INV-101437
TXN-005961,2025-03-28,15:04,Friday,Finance,Vendor_024,Misc,57214.57,60000,Approver_02,INV-101438
TXN-000622,2025-03-28,10:53,Friday,Marketing,Vendor_059,Equipment,307.99,25000,Approver_13,INV-101439
TXN-000363,2025-03-28,16:22,Friday,HR,Vendor_013,Utilities,13921.72,15000,Approver_15,INV-101440
TXN-002196,2025-03-28,09:52,Friday,Operations,Vendor_051,Misc,1147.46,30000,Approver_08,INV-101441
TXN-002843,2025-03-28,11:04,Friday,Sales,Vendor_010,Misc,6848.71,20000,Approver_02,INV-101442
TXN-003515,2025-03-28,12:59,Friday,IT,Vendor_007,Equipment,38572.27,40000,Approver_12,INV-101443
TXN-003437,2025-03-28,15:19,Friday,IT,Vendor_049,Consulting,279.05,40000,Approver_01,INV-101444
TXN-001007,2025-03-28,14:24,Friday,Procurement,Vendor_006,Misc,95.51,50000,Approver_04,INV-101445
TXN-004732,2025-03-28,16:18,Friday,Procurement,Vendor_045,Misc,5000.0,50000,Approver_04,INV-101446
TXN-003329,2025-03-28,15:29,Friday,IT,Vendor_033,Software,1784.85,40000,Approver_15,INV-101447
TXN-000637,2025-03-28,16:21,Friday,Marketing,Vendor_059,Travel,7093.37,25000,,INV-101448
TXN-003799,2025-03-28,11:36,Friday,Operations,Vendor_024,Software,401.39,30000,Approver_07,INV-101449
TXN-001727,2025-03-28,18:55,Friday,Finance,Vendor_015,Software,680.77,60000,Approver_03,INV-101450
TXN-002028,2025-03-28,08:46,Friday,Operations,Vendor_023,Travel,27.15,30000,Approver_04,INV-101451
TXN-001908,2025-03-28,17:27,Friday,Marketing,Vendor_025,Travel,23.3,25000,Approver_13,INV-101452
TXN-005333,2025-03-28,15:55,Friday,Procurement,Vendor_019,Equipment,15000.0,50000,Approver_07,INV-101453
TXN-001242,2025-03-28,17:02,Friday,IT,Vendor_015,Misc,12362.25,40000,Approver_06,INV-101454
TXN-000600,2025-03-28,16:01,Friday,IT,Vendor_020,Travel,47830.48,40000,Approver_10,INV-101455
TXN-003536,2025-03-29,13:27,Saturday,Operations,Vendor_036,Software,2646.97,30000,Approver_10,INV-101456
TXN-002544,2025-03-29,18:22,Saturday,HR,Vendor_060,Equipment,10.64,15000,Approver_15,INV-101457
TXN-002920,2025-03-30,03:51,Sunday,Operations,Vendor_001,Consulting,9183.02,30000,Approver_06,INV-101458
TXN-000679,2025-03-31,09:54,Monday,Operations,Vendor_015,Travel,144.83,30000,Approver_07,INV-101459
TXN-005911,2025-03-31,18:49,Monday,Sales,Vendor_017,Misc,1813.25,20000,Approver_03,INV-101460
TXN-003931,2025-03-31,09:21,Monday,Marketing,Vendor_030,Equipment,262.4,25000,Approver_06,INV-101461
TXN-002029,2025-03-31,18:27,Monday,Procurement,Vendor_035,Equipment,11.16,50000,Approver_06,INV-101462
TXN-002778,2025-03-31,15:39,Monday,Finance,Vendor_055,Utilities,125.05,60000,Approver_14,INV-101463
TXN-003733,2025-03-31,12:27,Monday,Procurement,Vendor_044,Misc,25432.5,50000,Approver_02,INV-101464
TXN-005216,2025-03-31,16:25,Monday,IT,Vendor_039,Equipment,219.35,40000,Approver_08,INV-101465
TXN-000215,2025-03-31,16:11,Monday,Marketing,Vendor_016,Consulting,1593.97,25000,Approver_09,INV-101466
TXN-004530,2025-03-31,01:15,Monday,HR,Vendor_044,Travel,118.77,15000,Approver_08,INV-101467
TXN-003199,2025-03-31,13:37,Monday,Finance,Vendor_056,Consulting,12.22,60000,Approver_09,INV-101468
TXN-003695,2025-03-31,10:36,Monday,Finance,Vendor_051,Equipment,154.68,60000,Approver_13,INV-101469
TXN-003762,2025-03-31,18:19,Monday,Finance,Vendor_049,Utilities,13.7,60000,Approver_06,INV-101470
TXN-005413,2025-03-31,11:31,Monday,Operations,Vendor_009,Supplies,17.02,30000,Approver_05,INV-101471
TXN-001570,2025-03-31,12:01,Monday,HR,Vendor_045,Misc,1000.0,15000,Approver_14,INV-101466
TXN-003119,2025-03-31,11:26,Monday,Operations,Vendor_044,Utilities,12.88,30000,Approver_15,INV-101473
TXN-002437,2025-03-31,09:25,Monday,Marketing,Vendor_023,Equipment,840.25,25000,Approver_12,INV-101474
TXN-003307,2025-03-31,09:35,Monday,Operations,Vendor_010,Supplies,557.36,30000,Approver_15,INV-101475
TXN-001347,2025-03-31,12:30,Monday,Operations,Vendor_053,Utilities,8239.31,30000,Approver_11,INV-101476
TXN-000310,2025-03-31,18:54,Monday,Operations,Vendor_022,Travel,9802.3,30000,Approver_15,INV-101477
TXN-002344,2025-03-31,16:07,Monday,Operations,Vendor_008,Supplies,101.98,30000,Approver_12,INV-101478
TXN-003631,2025-03-31,09:19,Monday,IT,Vendor_007,Utilities,19861.19,40000,Approver_07,INV-101479
TXN-000487,2025-03-31,10:05,Monday,Sales,Vendor_037,Utilities,633.41,20000,Approver_02,INV-101480
TXN-002172,2025-04-01,15:40,Tuesday,Marketing,Vendor_023,Equipment,45932.86,25000,Approver_05,INV-101481
TXN-002730,2025-04-01,14:24,Tuesday,Operations,Vendor_052,Software,27569.56,30000,Approver_09,INV-101482
TXN-004048,2025-04-01,15:45,Tuesday,Operations,Vendor_058,Software,36.23,30000,Approver_11,INV-101483
TXN-001785,2025-04-01,14:52,Tuesday,Sales,Vendor_018,Utilities,40.58,20000,Approver_01,INV-101484
TXN-001979,2025-04-01,17:49,Tuesday,Procurement,Vendor_048,Software,5156.16,50000,Approver_01,INV-101485
TXN-004626,2025-04-01,16:17,Tuesday,Operations,Vendor_004,Consulting,5000.0,30000,Approver_12,INV-101486
TXN-004866,2025-04-01,18:57,Tuesday,Finance,Vendor_006,Supplies,324.15,60000,Approver_01,INV-101487
TXN-002929,2025-04-01,18:33,Tuesday,IT,Vendor_054,Consulting,50011.04,40000,Approver_13,INV-101488
TXN-004073,2025-04-01,12:54,Tuesday,Sales,Vendor_031,Consulting,6492.4,20000,Approver_03,INV-101489
TXN-005252,2025-04-01,08:00,Tuesday,Marketing,Vendor_053,Equipment,327.39,25000,Approver_13,INV-101490
TXN-002736,2025-04-01,12:41,Tuesday,Operations,Vendor_014,Misc,215.68,30000,Approver_03,INV-101491
TXN-004807,2025-04-01,15:40,Tuesday,Sales,Vendor_039,Supplies,813.59,20000,Approver_04,INV-101492
TXN-005152,2025-04-01,16:29,Tuesday,Marketing,Vendor_052,Supplies,30.72,25000,Approver_06,INV-101493
TXN-003136,2025-04-01,11:37,Tuesday,Finance,Vendor_020,Misc,239.93,60000,Approver_08,INV-101494
TXN-004970,2025-04-01,09:37,Tuesday,Finance,Vendor_020,Consulting,882.28,60000,Approver_15,INV-101495
TXN-004700,2025-04-01,16:36,Tuesday,Sales,Vendor_037,Supplies,19667.67,20000,Approver_09,INV-101496
TXN-003781,2025-04-01,11:23,Tuesday,HR,Vendor_034,Software,4248.05,15000,Approver_03,INV-101497
TXN-003786,2025-04-01,10:13,Tuesday,IT,Vendor_010,Software,56.55,40000,Approver_13,INV-101498
TXN-003875,2025-04-01,10:21,Tuesday,Finance,Vendor_038,Travel,46677.45,60000,Approver_02,INV-101499
TXN-002100,2025-04-02,09:36,Wednesday,Operations,Vendor_031,Software,17.24,30000,Approver_07,INV-101500
TXN-001172,2025-04-02,18:05,Wednesday,Operations,Vendor_002,Equipment,291.6,30000,Approver_15,INV-101501
TXN-001528,2025-04-02,18:52,Wednesday,Operations,Vendor_039,Supplies,178.55,30000,Approver_15,INV-101502
TXN-005499,2025-04-02,14:53,Wednesday,Operations,Vendor_037,Equipment,296.25,30000,Approver_09,INV-101503
TXN-000908,2025-04-02,12:05,Wednesday,Operations,Vendor_052,Software,43.93,30000,Approver_07,INV-101504
TXN-000068,2025-04-02,11:21,Wednesday,IT,Vendor_049,Utilities,13.2,40000,Approver_10,INV-101505
TXN-002923,2025-04-02,12:16,Wednesday,Operations,Vendor_047,Travel,7740.64,30000,Approver_03,INV-101506
TXN-005053,2025-04-02,09:58,Wednesday,Marketing,Vendor_027,Equipment,273.08,25000,Approver_04,INV-101507
TXN-003684,2025-04-02,13:52,Wednesday,Finance,Vendor_016,Supplies,19.92,60000,Approver_01,INV-101508
TXN-002289,2025-04-02,15:10,Wednesday,Operations,Vendor_059,Misc,815.73,30000,Approver_05,INV-101509
TXN-004693,2025-04-02,11:41,Wednesday,Sales,Vendor_045,Equipment,3235.7,20000,Approver_14,INV-101510
TXN-005878,2025-04-02,17:10,Wednesday,Operations,Vendor_045,Supplies,2543.7,30000,Approver_06,INV-101511
TXN-000935,2025-04-02,09:36,Wednesday,Operations,Vendor_050,Travel,6941.28,30000,Approver_08,INV-101512
TXN-004001,2025-04-02,10:54,Wednesday,Procurement,Vendor_048,Travel,17.07,50000,Approver_10,INV-101513
TXN-001486,2025-04-02,14:17,Wednesday,Marketing,Vendor_029,Utilities,271.79,25000,Approver_08,INV-101514
TXN-005214,2025-04-02,12:25,Wednesday,Marketing,Vendor_014,Utilities,368.36,25000,Approver_12,INV-101515
TXN-000623,2025-04-02,17:44,Wednesday,Sales,Vendor_007,Supplies,4396.47,20000,Approver_13,INV-101516
TXN-003242,2025-04-02,11:56,Wednesday,Sales,Vendor_045,Travel,412.68,20000,Approver_04,INV-101517
TXN-002154,2025-04-02,16:12,Wednesday,Operations,Vendor_044,Software,78.91,30000,Approver_05,INV-101518
TXN-001199,2025-04-02,14:23,Wednesday,IT,Vendor_039,Supplies,81.51,40000,Approver_03,INV-101519
TXN-003151,2025-04-02,15:29,Wednesday,Sales,Vendor_010,Utilities,8352.01,20000,Approver_03,INV-101520
TXN-000963,2025-04-02,10:03,Wednesday,Sales,Vendor_030,Consulting,54213.64,20000,Approver_04,INV-101521
TXN-003056,2025-04-02,16:40,Wednesday,Procurement,Vendor_038,Software,1561.91,50000,Approver_14,INV-101522
TXN-004151,2025-04-02,11:42,Wednesday,Procurement,Vendor_002,Supplies,584.14,50000,Approver_11,INV-101523
TXN-000258,2025-04-03,13:34,Thursday,Procurement,Vendor_038,Travel,40.81,50000,Approver_08,INV-101520
TXN-003810,2025-04-03,15:37,Thursday,Sales,Vendor_054,Misc,15.54,20000,Approver_07,INV-101525
TXN-002945,2025-04-03,11:45,Thursday,Operations,Vendor_038,Equipment,173.21,30000,Approver_02,INV-101526
TXN-002464,2025-04-03,16:37,Thursday,Finance,Vendor_012,Utilities,595.47,60000,Approver_13,INV-101527
TXN-003086,2025-04-03,15:33,Thursday,Operations,Vendor_017,Utilities,-1456.53,30000,Approver_03,INV-101528
TXN-003749,2025-04-03,17:25,Thursday,IT,Vendor_027,Supplies,1072.49,40000,Approver_05,INV-101529
TXN-001991,2025-04-03,13:36,Thursday,Finance,Vendor_012,Utilities,134.96,60000,Approver_02,INV-101530
TXN-002271,2025-04-03,14:48,Thursday,Sales,Vendor_037,Supplies,465.98,20000,Approver_15,INV-101531
TXN-000168,2025-04-03,12:48,Thursday,Operations,Vendor_010,Supplies,28673.13,30000,Approver_08,INV-101532
TXN-002680,2025-04-03,18:50,Thursday,Sales,Vendor_059,Misc,6133.03,20000,Approver_05,INV-101533
TXN-002039,2025-04-03,14:54,Thursday,Finance,Vendor_056,Software,120.86,60000,Approver_03,INV-101534
TXN-001683,2025-04-03,17:11,Thursday,Marketing,Vendor_034,Supplies,5000.0,25000,Approver_07,INV-101535
TXN-002098,2025-04-03,15:44,Thursday,Procurement,Vendor_031,Equipment,18.96,50000,Approver_03,INV-101536
TXN-003785,2025-04-03,16:10,Thursday,Sales,Vendor_035,Utilities,96.98,20000,Approver_09,INV-101537
TXN-001752,2025-04-03,15:11,Thursday,Procurement,Vendor_055,Travel,301.09,50000,Approver_08,INV-101538
TXN-004344,2025-04-03,15:34,Thursday,Sales,Vendor_031,Equipment,2578.78,20000,Approver_03,INV-101539
TXN-001323,2025-04-03,16:11,Thursday,Sales,Vendor_053,Misc,73.22,20000,,INV-101540
TXN-005135,2025-04-03,10:31,Thursday,Sales,Vendor_060,Supplies,7500.0,20000,Approver_03,INV-101541
TXN-001034,2025-04-03,11:58,Thursday,Operations,Vendor_024,Software,18.66,30000,Approver_07,INV-101542
TXN-000911,2025-04-03,18:58,Thursday,Marketing,Vendor_031,Utilities,-3431.19,25000,Approver_03,INV-101543
TXN-005520,2025-04-03,12:52,Thursday,Marketing,Vendor_033,Utilities,879.76,25000,Approver_14,INV-101544
TXN-001092,2025-04-03,14:05,Thursday,Operations,Vendor_002,Misc,2443.16,30000,Approver_05,INV-101545
TXN-001228,2025-04-03,14:37,Thursday,IT,Vendor_033,Supplies,326.33,40000,Approver_03,INV-101546
TXN-004401,2025-04-03,09:24,Thursday,Finance,Vendor_058,Equipment,93.74,60000,Approver_13,INV-101547
TXN-000796,2025-04-03,10:31,Thursday,HR,Vendor_060,Supplies,13867.38,15000,Approver_04,INV-101548
TXN-001377,2025-04-03,15:52,Thursday,HR,Vendor_051,Software,10.29,15000,Approver_02,INV-101549
TXN-005209,2025-04-03,10:27,Thursday,HR,Vendor_052,Utilities,108.11,15000,Approver_07,INV-101550
TXN-001384,2025-04-03,12:00,Thursday,Operations,Vendor_026,Travel,61.84,30000,Approver_06,INV-101551
TXN-003355,2025-04-04,16:15,Friday,Sales,Vendor_006,Software,642.61,20000,Approver_10,INV-101552
TXN-001169,2025-04-04,12:35,Friday,Procurement,Vendor_031,Supplies,27202.43,50000,,INV-101553
TXN-000319,2025-04-04,15:38,Friday,Operations,Vendor_009,Equipment,9123.63,30000,Approver_13,INV-101554
TXN-002092,2025-04-04,09:46,Friday,Operations,Vendor_047,Equipment,393.08,30000,Approver_12,INV-101555
TXN-003619,2025-04-04,13:49,Friday,Operations,Vendor_039,Software,11.88,30000,Approver_06,INV-101556
TXN-004713,2025-04-04,13:04,Friday,Operations,Vendor_022,Utilities,16.32,30000,Approver_09,INV-101557
TXN-003535,2025-04-04,18:55,Friday,HR,Vendor_050,Travel,965.48,15000,Approver_14,INV-101558
TXN-002173,2025-04-04,11:09,Friday,Procurement,Vendor_009,Consulting,2702.6,50000,Approver_13,INV-101559
TXN-004302,2025-04-04,15:00,Friday,HR,Vendor_046,Utilities,1444.62,15000,Approver_03,INV-101560
TXN-005402,2025-04-04,16:35,Friday,Finance,Vendor_001,Supplies,-3988.2,60000,Approver_05,INV-101561
TXN-002802,2025-04-04,09:52,Friday,HR,Vendor_047,Equipment,18.96,15000,Approver_14,INV-101562
TXN-002458,2025-04-04,14:34,Friday,Procurement,Vendor_019,Misc,-3845.81,50000,Approver_14,INV-101563
TXN-005799,2025-04-04,09:43,Friday,Operations,Vendor_013,Utilities,18003.41,30000,Approver_15,INV-101564
TXN-005552,2025-04-04,10:44,Friday,Procurement,Vendor_011,Utilities,54.85,50000,Approver_10,INV-101565
TXN-000077,2025-04-04,10:50,Friday,Finance,Vendor_044,Equipment,5229.47,60000,Approver_10,INV-101566
TXN-002369,2025-04-04,15:23,Friday,Sales,Vendor_008,Misc,1184.43,20000,Approver_03,INV-101567
TXN-003291,2025-04-04,11:10,Friday,Procurement,Vendor_043,Supplies,45283.49,50000,Approver_01,INV-101568
TXN-000749,2025-04-04,10:10,Friday,Sales,Vendor_023,Equipment,228.56,20000,Approver_05,INV-101569
TXN-005828,2025-04-04,12:30,Friday,IT,Vendor_034,Equipment,-4698.84,40000,Approver_01,INV-101570
TXN-001806,2025-04-04,14:41,Friday,HR,Vendor_003,Software,42.77,15000,Approver_09,INV-101571
TXN-005545,2025-04-04,11:49,Friday,IT,Vendor_033,Travel,398.17,40000,Approver_13,INV-101572
TXN-003348,2025-04-04,11:46,Friday,Sales,Vendor_056,Travel,187.83,20000,Approver_04,INV-101573
TXN-005581,2025-04-04,11:56,Friday,Sales,Vendor_039,Consulting,13289.09,20000,Approver_04,INV-101574
TXN-004927,2025-04-04,15:53,Friday,Operations,Vendor_043,Supplies,28080.64,30000,Approver_07,INV-101575
TXN-002034,2025-04-04,17:57,Friday,HR,Vendor_002,Consulting,19750.03,15000,Approver_09,INV-101576
TXN-003031,2025-04-04,17:22,Friday,Finance,Vendor_043,Misc,60.01,60000,Approver_04,INV-101577
TXN-003060,2025-04-04,11:26,Friday,IT,Vendor_021,Software,762.59,40000,Approver_10,INV-101578
TXN-001438,2025-04-05,14:32,Saturday,Finance,Vendor_005,Equipment,328.37,60000,Approver_04,INV-101579
TXN-003952,2025-04-07,15:37,Monday,Operations,Vendor_054,Travel,14.75,30000,Approver_01,INV-101580
TXN-003853,2025-04-07,17:27,Monday,Procurement,Vendor_013,Software,48706.41,50000,Approver_01,INV-101581
TXN-004286,2025-04-07,08:42,Monday,Sales,Vendor_055,Travel,40.16,20000,Approver_12,INV-101582
TXN-000596,2025-04-07,14:42,Monday,Finance,Vendor_007,Supplies,299.9,60000,Approver_06,INV-101583
TXN-000853,2025-04-07,15:20,Monday,Operations,Vendor_008,Supplies,4742.34,30000,Approver_12,INV-101584
TXN-004748,2025-04-07,09:25,Monday,HR,Vendor_004,Software,44433.08,15000,Approver_13,INV-101585
TXN-002523,2025-04-07,17:46,Monday,IT,Vendor_056,Utilities,10335.52,40000,Approver_07,INV-101586
TXN-004377,2025-04-07,08:06,Monday,IT,Vendor_034,Misc,1291.39,40000,Approver_02,INV-101587
TXN-004468,2025-04-07,16:20,Monday,Sales,Vendor_017,Software,7747.95,20000,Approver_14,INV-101588
TXN-005949,2025-04-07,11:16,Monday,HR,Vendor_044,Supplies,50.62,15000,Approver_11,INV-101589
TXN-001322,2025-04-07,15:35,Monday,Operations,Vendor_033,Travel,34.43,30000,Approver_11,INV-101590
TXN-004316,2025-04-07,12:04,Monday,Operations,Vendor_047,Utilities,64.38,30000,Approver_10,INV-101591
TXN-005876,2025-04-07,16:41,Monday,Finance,Vendor_009,Misc,189.33,60000,Approver_07,INV-101592
TXN-001635,2025-04-07,10:36,Monday,Procurement,Vendor_027,Travel,741.39,50000,Approver_08,INV-101593
TXN-000532,2025-04-07,15:00,Monday,IT,Vendor_043,Consulting,50.76,40000,Approver_13,INV-101594
TXN-003871,2025-04-07,11:29,Monday,Marketing,Vendor_025,Utilities,37.77,25000,Approver_01,INV-101595
TXN-000544,2025-04-07,09:25,Monday,HR,Vendor_045,Misc,18.24,15000,Approver_01,INV-101596
TXN-004828,2025-04-07,11:58,Monday,Finance,Vendor_057,Utilities,268.81,60000,Approver_11,INV-101597
TXN-004830,2025-04-07,10:52,Monday,Sales,Vendor_016,Consulting,57401.23,20000,Approver_14,INV-101598
TXN-003708,2025-04-08,10:54,Tuesday,Marketing,Vendor_002,Misc,123.12,25000,Approver_08,INV-101599
TXN-004575,2025-04-08,16:43,Tuesday,Marketing,Vendor_057,Utilities,53.46,25000,Approver_04,INV-101600
TXN-000945,2025-04-08,10:26,Tuesday,Finance,Vendor_051,Misc,144.74,60000,Approver_13,INV-101601
TXN-001795,2025-04-08,15:29,Tuesday,HR,Vendor_036,Supplies,240.7,15000,Approver_10,INV-101602
TXN-002992,2025-04-08,17:54,Tuesday,IT,Vendor_001,Misc,48.63,40000,Approver_11,INV-101603
TXN-001912,2025-04-08,12:08,Tuesday,Sales,Vendor_022,Software,18.15,20000,Approver_11,INV-101604
TXN-004515,2025-04-08,16:34,Tuesday,Finance,Vendor_057,Supplies,175.04,60000,Approver_13,INV-101605
TXN-000860,2025-04-08,12:36,Tuesday,Procurement,Vendor_052,Supplies,48.88,50000,Approver_04,INV-101606
TXN-005341,2025-04-08,13:28,Tuesday,Procurement,Vendor_012,Equipment,4691.73,50000,Approver_06,INV-101607
TXN-001278,2025-04-08,11:54,Tuesday,Procurement,Vendor_048,Equipment,15000.0,50000,Approver_03,INV-101608
TXN-004528,2025-04-08,12:03,Tuesday,Sales,Vendor_008,Consulting,7593.77,20000,Approver_15,INV-101609
TXN-005411,2025-04-08,15:56,Tuesday,HR,Vendor_057,Consulting,10.4,15000,Approver_03,INV-101610
TXN-004920,2025-04-08,11:21,Tuesday,Sales,Vendor_012,Misc,9099.5,20000,Approver_06,INV-101611
TXN-001913,2025-04-08,18:41,Tuesday,Finance,Vendor_021,Misc,13.19,60000,Approver_14,INV-101612
TXN-005616,2025-04-08,16:49,Tuesday,Finance,Vendor_054,Consulting,54.2,60000,Approver_02,INV-101613
TXN-005719,2025-04-08,11:41,Tuesday,Marketing,Vendor_053,Software,13.7,25000,Approver_05,INV-101614
TXN-002835,2025-04-08,09:16,Tuesday,Procurement,Vendor_050,Misc,52.36,50000,Approver_12,INV-101615
TXN-000585,2025-04-08,16:02,Tuesday,Procurement,Vendor_055,Supplies,708.77,50000,Approver_14,INV-101616
TXN-005792,2025-04-08,12:57,Tuesday,Operations,Vendor_048,Travel,-4690.2,30000,Approver_06,INV-101617
TXN-004698,2025-04-08,10:56,Tuesday,Finance,Vendor_023,Consulting,26.53,60000,Approver_15,INV-101618
TXN-003540,2025-04-08,09:58,Tuesday,IT,Vendor_059,Equipment,656.82,40000,Approver_03,INV-101619
TXN-003063,2025-04-08,14:24,Tuesday,HR,Vendor_040,Consulting,13961.79,15000,Approver_07,INV-101620
TXN-001185,2025-04-08,14:39,Tuesday,Marketing,Vendor_023,Misc,616.21,25000,Approver_06,INV-101621
TXN-000064,2025-04-08,15:14,Tuesday,Finance,Vendor_015,Software,801.97,60000,Approver_06,INV-101622
TXN-001883,2025-04-08,16:39,Tuesday,Marketing,Vendor_004,Travel,852.08,25000,Approver_04,INV-101623
TXN-003827,2025-04-08,09:59,Tuesday,Finance,Vendor_004,Software,1069.03,60000,Approver_05,INV-101624
TXN-001513,2025-04-08,15:38,Tuesday,Operations,Vendor_005,Travel,2262.27,30000,Approver_10,INV-101625
TXN-001889,2025-04-08,13:08,Tuesday,Finance,Vendor_017,Equipment,112.87,60000,Approver_11,INV-101626
TXN-002596,2025-04-09,12:40,Wednesday,Procurement,Vendor_023,Consulting,220.51,50000,Approver_07,INV-101627
TXN-003539,2025-04-09,12:57,Wednesday,Marketing,Vendor_056,Utilities,24099.05,25000,Approver_12,INV-101628
TXN-004832,2025-04-09,14:53,Wednesday,IT,Vendor_010,Equipment,28.31,40000,Approver_12,INV-101629
TXN-000502,2025-04-09,10:34,Wednesday,Marketing,Vendor_016,Software,473.98,25000,Approver_12,INV-101630
TXN-002424,2025-04-09,15:43,Wednesday,Finance,Vendor_021,Equipment,1709.44,60000,Approver_05,INV-101631
TXN-001387,2025-04-09,17:09,Wednesday,Finance,Vendor_015,Travel,973.62,60000,Approver_03,INV-101632
TXN-005426,2025-04-09,14:47,Wednesday,Operations,Vendor_012,Supplies,5357.42,30000,Approver_02,INV-101633
TXN-003127,2025-04-09,08:59,Wednesday,Finance,Vendor_025,Equipment,3101.07,60000,Approver_09,INV-101634
TXN-002405,2025-04-09,11:52,Wednesday,Operations,Vendor_031,Travel,289.48,30000,Approver_08,INV-101635
TXN-005536,2025-04-09,15:58,Wednesday,IT,Vendor_041,Supplies,742.48,40000,Approver_05,INV-101636
TXN-000136,2025-04-09,12:38,Wednesday,Marketing,Vendor_020,Utilities,669.76,25000,Approver_02,INV-101637
TXN-001948,2025-04-09,15:18,Wednesday,Marketing,Vendor_022,Utilities,3101.07,25000,Approver_07,INV-101638
TXN-005837,2025-04-09,15:22,Wednesday,IT,Vendor_020,Misc,4729.04,40000,Approver_15,INV-101634
TXN-002222,2025-04-09,16:26,Wednesday,Marketing,Vendor_014,Utilities,88006.54,25000,Approver_05,INV-101640
TXN-005960,2025-04-09,11:58,Wednesday,Operations,Vendor_016,Equipment,-501.77,30000,Approver_06,INV-101641
TXN-004781,2025-04-09,15:06,Wednesday,Procurement,Vendor_053,Supplies,17.42,50000,Approver_01,INV-101642
TXN-000961,2025-04-09,13:04,Wednesday,Marketing,Vendor_026,Supplies,30.84,25000,Approver_05,INV-101643
